m_max,r_max,sampleweight
0.049499220517464,15.7482467673253,0.000115471991541188
0.0176991789066233,9.71018163952976,0.000161784159465842
0.0393071633810178,25.9649938705843,0.000138099960242001
0.0573311101389118,50.2912680467125,9.70760820922923e-05
0.0354813313530758,29.2508062103298,0.000146807845870147
0.0661574832350016,36.3319702842273,7.69865834235689e-05
0.0564880437124521,56.5035337896552,9.89949656096354e-05
0.0702309870696627,9.13632995332591,7.6574793874457e-05
0.0779300814238377,64.5976787887048,5.01912516301718e-05
0.0324091771547683,29.7883693082258,0.000153800303248179
0.0498311712080613,48.789770975709,0.000114146515386527
0.0569983220333234,6.61810310091823,0.000119911251340021
0.0599684336222708,54.7721130028367,9.10733326015182e-05
0.0346911759627983,32.9109643306583,0.000148606299831729
0.0262464460683987,40.6694749835879,0.000167827149451878
0.0559154547634535,67.1586333040614,0.000100298221749321
0.0193611163273454,57.4223419069313,0.000167446498470683
0.0213596346019767,60.4850938415621,0.000171995278561954
0.0672602816228755,49.4717235397548,7.44765301430341e-05
0.0885215101996437,37.4330053140875,2.60843515507161e-05
0.0229817175399512,61.7796224658378,0.000175257920699815
0.047005307583604,14.6421213285066,0.000121489954767189
0.0998746164725162,5.32123915036209,6.2973326287862e-05
0.0616475987038575,28.0390162847471,8.72514247460654e-05
0.0864860782958567,69.6546162606683,3.07171498786635e-05
0.0617438751086593,19.9287765577901,8.7091305558847e-05
0.0807231560908258,36.0686022625305,4.38340005607647e-05
0.026206010133028,64.6103787655011,0.000167919184726272
0.0987150218267925,33.6798679735512,2.88314126492557e-06
0.0341232703393325,19.2053181433585,0.00014995194900964
0.094020226476714,36.9487131410278,1.35688537210548e-05
0.0558791820146144,38.6175755294971,0.000100380781293494
0.0211061941180378,64.2900056729559,0.000171418428681571
0.0370652130339295,48.5838562936988,0.000143202810305424
0.0525045046256855,10.7829049963038,0.000111930248672675
0.069143081039656,69.4113339821342,7.01911350022326e-05
0.0829548679012805,63.7361988832708,3.87544541879781e-05
0.0178203281690367,17.5364290282596,0.000163850369141572
0.0100307497661561,39.94617645978,0.00014620987221785
0.0126064883265644,39.1452055377886,0.000152072449724712
0.0487193942721933,32.587953035254,0.00011667700452741
0.0759148931363598,52.178554602433,5.47779739426979e-05
0.0259566496033222,49.4806551525835,0.000168486748319496
0.0887194371083751,23.9551782642957,2.56338548035044e-05
0.0113803689042106,56.6152922809124,0.000149281708359611
0.0530011882958934,10.5621311406139,0.000111167142850873
0.062426534560509,65.8759623288643,8.54785072991297e-05
0.0741756472014822,24.1870576853398,5.87366304047485e-05
0.0103366171894595,16.3345121557359,0.000146815805640632
0.0905655291746371,47.563399055507,2.14320083934608e-05
0.043125566423405,49.003143083537,0.00012940898355185
0.0934269090392627,61.6080153326038,1.49192894821591e-05
0.0171307042986155,57.9340191441588,0.000162369910500282
0.0244382586656138,43.9399216603488,0.000171942721955509
0.0364854327053763,24.0284860797692,0.000144522434573718
0.0194838425819762,22.5970569544006,0.000167725832790928
0.0336563238385134,52.0297022885643,0.000150961702231653
